valor;ano;dataAtualizacao;cod_cns
40.70;01/08/2019;16/12/2021 00:00;15.56-0
33.16;01/08/2019;16/12/2021 00:00;15.97-4
49.69;01/08/2019;16/12/2021 00:00;17.50-9
42.50;01/08/2019;16/12/2021 00:00;15.55-2
28.01;01/08/2019;16/12/2021 00:00;18.58-0
28.01;01/08/2019;16/12/2021 00:00;
38.73;01/08/2019;16/12/2021 00:00;16.52-7
38.39;01/08/2019;16/12/2021 00:00;20.13-1
28.01;01/08/2019;16/12/2021 00:00;18.21-8
28.01;01/08/2019;16/12/2021 00:00;16.51-9
45.91;01/08/2019;16/12/2021 00:00;15.94-1
52.38;01/08/2019;16/12/2021 00:00;20.73-5
28.01;01/08/2019;16/12/2021 00:00;136.14-3
28.01;01/08/2019;16/12/2021 00:00;18.87-9
28.01;01/08/2019;16/12/2021 00:00;136.15-0
72.68;01/08/2019;16/12/2021 00:00;16.40-2
28.01;01/08/2019;16/12/2021 00:00;19.91-9
28.01;01/08/2019;16/12/2021 00:00;189.60-5
28.01;01/08/2019;16/12/2021 00:00;137.12-5
33.16;01/08/2019;16/12/2021 00:00;137.68-7
28.01;01/08/2019;16/12/2021 00:00;
28.01;01/08/2019;16/12/2021 00:00;16.88-1
53.10;01/08/2019;16/12/2021 00:00;15.50-3
28.01;01/08/2019;16/12/2021 00:00;136.33-3
45.46;01/08/2019;16/12/2021 00:00;18.09-3
28.01;01/08/2019;16/12/2021 00:00;16.81-6
35.85;01/08/2019;16/12/2021 00:00;18.11-9
28.01;01/08/2019;16/12/2021 00:00;19.08-3
28.01;01/08/2019;16/12/2021 00:00;18.89-5
28.01;01/08/2019;16/12/2021 00:00;17.04-6
28.01;01/08/2019;16/12/2021 00:00;18.98-6
46.42;01/08/2019;16/12/2021 00:00;17.51-7
42.13;01/08/2019;16/12/2021 00:00;
28.01;01/08/2019;16/12/2021 00:00;18.52-3
79.85;01/08/2019;16/12/2021 00:00;17.27-7
32.98;01/08/2019;16/12/2021 00:00;19.86-9
28.01;01/08/2019;16/12/2021 00:00;18.79-6
46.29;01/08/2019;16/12/2021 00:00;15.92-5
35.13;01/08/2019;16/12/2021 00:00;
47.16;01/08/2019;16/12/2021 00:00;16.62-6
35.85;01/08/2019;16/12/2021 00:00;20.34-7
30.29;01/08/2019;16/12/2021 00:00;136.82-0
28.01;01/08/2019;16/12/2021 00:00;135.58-2
45.19;01/08/2019;16/12/2021 00:00;17.54-1
65.31;01/08/2019;16/12/2021 00:00;110.15-5
117.23;01/08/2019;16/12/2021 00:00;20.10-7
40.16;01/08/2019;16/12/2021 00:00;19.57-0
32.26;01/08/2019;16/12/2021 00:00;20.06-5
17.46;01/08/2019;16/12/2021 00:00;19.70-3
28.01;01/08/2019;16/12/2021 00:00;20.08-1
126.92;01/08/2019;16/12/2021 00:00;19.62-0
28.01;01/08/2019;16/12/2021 00:00;137.72-9
25.34;01/08/2019;16/12/2021 00:00;15.49-5
28.01;01/08/2019;16/12/2021 00:00;15.81-8
37.29;01/08/2019;16/12/2021 00:00;19.66-1
68.35;01/08/2019;16/12/2021 00:00;20.58-6
28.01;01/08/2019;16/12/2021 00:00;19.61-2
28.01;01/08/2019;16/12/2021 00:00;135.80-6
97.64;01/08/2019;16/12/2021 00:00;20.30-5
50.22;01/08/2019;16/12/2021 00:00;16.25-3
57.41;01/08/2019;16/12/2021 00:00;20.60-2
31.54;01/08/2019;16/12/2021 00:00;18.18-4
28.01;01/08/2019;16/12/2021 00:00;
39.44;01/08/2019;16/12/2021 00:00;19.64-6
28.01;01/08/2019;16/12/2021 00:00;16.96-4
55.25;01/08/2019;16/12/2021 00:00;137.78-6
59.56;01/08/2019;16/12/2021 00:00;16.63-4
28.67;01/08/2019;16/12/2021 00:00;16.58-4
28.01;01/08/2019;16/12/2021 00:00;18.56-4
310.44;01/08/2019;16/12/2021 00:00;20.63-6
32.44;01/08/2019;16/12/2021 00:00;20.15-6
45.19;01/08/2019;16/12/2021 00:00;20.11-5
28.01;01/08/2019;16/12/2021 00:00;136.99-4
47.35;01/08/2019;16/12/2021 00:00;20.82-6
45.01;01/08/2019;16/12/2021 00:00;16.71-7
40.88;01/08/2019;16/12/2021 00:00;20.56-0
46.98;01/08/2019;16/12/2021 00:00;16.77-4
52.38;01/08/2019;16/12/2021 00:00;15.52-9
31.72;01/08/2019;16/12/2021 00:00;16.46-9
28.01;01/08/2019;16/12/2021 00:00;191.41-1
28.01;01/08/2019;16/12/2021 00:00;19.15-8
28.01;01/08/2019;16/12/2021 00:00;18.85-3
29.57;01/08/2019;16/12/2021 00:00;20.89-1
30.10;01/08/2019;16/12/2021 00:00;136.71-3
28.01;01/08/2019;16/12/2021 00:00;
63.69;01/08/2019;16/12/2021 00:00;16.72-5
34.60;01/08/2019;16/12/2021 00:00;16.44-4
30.10;01/08/2019;16/12/2021 00:00;
28.01;01/08/2019;16/12/2021 00:00;20.09-9
12.67;01/08/2019;16/12/2021 00:00;16.68-3
28.01;01/08/2019;16/12/2021 00:00;16.19-6
36.57;01/08/2019;16/12/2021 00:00;20.55-2
28.01;01/08/2019;16/12/2021 00:00;16.64-2
28.01;01/08/2019;16/12/2021 00:00;18.05-1
28.01;01/08/2019;16/12/2021 00:00;
64.94;01/08/2019;16/12/2021 00:00;19.89-3
28.01;01/08/2019;16/12/2021 00:00;154.13-8
31.57;01/08/2019;16/12/2021 00:00;19.54-7
28.01;01/08/2019;16/12/2021 00:00;16.90-7
31.72;01/08/2019;16/12/2021 00:00;18.13-5
28.85;01/08/2019;16/12/2021 00:00;17.33-5
39.98;01/08/2019;16/12/2021 00:00;18.03-6
53.28;01/08/2019;16/12/2021 00:00;16.61-8
28.01;01/08/2019;16/12/2021 00:00;16.55-0
29.57;01/08/2019;16/12/2021 00:00;19.75-2
61.90;01/08/2019;16/12/2021 00:00;19.83-6
36.75;01/08/2019;16/12/2021 00:00;16.56-8
28.01;01/08/2019;16/12/2021 00:00;18.72-1
28.01;01/08/2019;16/12/2021 00:00;136.07-7
29.57;01/08/2019;16/12/2021 00:00;15.84-2
44.47;01/08/2019;16/12/2021 00:00;16.65-9
28.01;01/08/2019;16/12/2021 00:00;16.98-0
28.01;01/08/2019;16/12/2021 00:00;16.67-5
21.03;01/08/2019;16/12/2021 00:00;20.62-8
28.01;01/08/2019;16/12/2021 00:00;137.00-0
28.01;01/08/2019;16/12/2021 00:00;16.73-3
28.01;01/08/2019;16/12/2021 00:00;16.70-9
31.54;01/08/2019;16/12/2021 00:00;16.54-3
28.01;01/08/2019;16/12/2021 00:00;18.39-0
41.60;01/08/2019;16/12/2021 00:00;18.02-8
10.52;01/08/2019;16/12/2021 00:00;17.49-1
108.57;01/08/2019;16/12/2021 00:00;16.53-5
54.53;01/08/2019;16/12/2021 00:00;17.30-1
30.82;01/08/2019;16/12/2021 00:00;135.88-9
57.41;01/08/2019;16/12/2021 00:00;135.98-8
62.97;01/08/2019;16/12/2021 00:00;16.47-7
28.01;01/08/2019;16/12/2021 00:00;137.71-1
97.64;01/08/2019;16/12/2021 00:00;136.97-8
16.98;01/08/2019;16/12/2021 00:00;136.67-1
28.01;01/08/2019;16/12/2021 00:00;137.83-6
28.01;01/08/2019;16/12/2021 00:00;
25.70;01/08/2019;16/12/2021 00:00;19.27-3
35.40;01/08/2019;16/12/2021 00:00;16.34-5
35.13;01/08/2019;16/12/2021 00:00;15.87-5
28.01;01/08/2019;16/12/2021 00:00;137.77-8
30.29;01/08/2019;16/12/2021 00:00;16.69-1
28.01;01/08/2019;16/12/2021 00:00;15.86-7
56.02;01/08/2019;16/08/2021 00:00;15.86-7
40.88;01/08/2019;16/12/2021 00:00;18.69-7
28.01;01/08/2019;16/12/2021 00:00;18.63-0
60.28;01/08/2019;16/12/2021 00:00;20.57-8
28.01;01/08/2019;16/12/2021 00:00;
56.02;01/08/2019;16/08/2021 00:00;16.57-6
38.19;01/08/2019;16/12/2021 00:00;20.29-7
28.01;01/08/2019;16/12/2021 00:00;20.59-4
583.19;01/09/2019;16/12/2021 00:00;20.42-0
796.30;01/09/2019;16/12/2021 00:00;20.75-0
1015.69;01/09/2019;16/12/2021 00:00;20.39-6
493.96;01/09/2019;16/12/2021 00:00;18.27-5
1420.04;01/09/2019;16/12/2021 00:00;20.37-0
1350.80;01/09/2019;16/12/2021 00:00;18.76-2
673.42;01/09/2019;16/12/2021 00:00;18.50-7
253.69;01/09/2019;16/12/2021 00:00;
67.43;01/09/2019;16/12/2021 00:00;20.81-8
43.26;01/09/2019;16/12/2021 00:00;17.16-0
29.06;01/09/2019;16/12/2021 00:00;17.20-2
33.47;01/09/2019;16/12/2021 00:00;17.14-5
29.06;01/09/2019;16/12/2021 00:00;136.60-6
29.06;01/09/2019;16/12/2021 00:00;17.06-1
165.63;01/09/2019;16/12/2021 00:00;15.79-2
70.97;01/09/2019;16/12/2021 00:00;15.48-7
19.38;01/09/2019;16/12/2021 00:00;17.08-7
77.80;01/09/2019;16/12/2021 00:00;16.38-6
112.01;01/09/2019;16/12/2021 00:00;17.44-2
29.06;01/09/2019;16/12/2021 00:00;19.05-9
184.64;01/09/2019;16/12/2021 00:00;19.59-6
33.47;01/09/2019;16/12/2021 00:00;17.26-9
29.06;01/09/2019;16/12/2021 00:00;135.55-8
29.06;01/09/2019;16/12/2021 00:00;19.98-4
80.38;01/09/2019;16/12/2021 00:00;
29.06;01/09/2019;16/12/2021 00:00;137.74-5
29.06;01/09/2019;16/12/2021 00:00;
29.06;01/09/2019;16/12/2021 00:00;135.62-4
29.06;01/09/2019;16/12/2021 00:00;
29.06;01/09/2019;16/12/2021 00:00;137.86-9
29.06;01/09/2019;16/12/2021 00:00;20.53-7
160.88;01/09/2019;16/12/2021 00:00;
45.71;01/09/2019;16/12/2021 00:00;
77.94;01/09/2019;16/08/2021 00:00;18.30-9
278.04;01/09/2019;16/12/2021 00:00;17.93-9
44.47;01/09/2019;16/12/2021 00:00;17.19-4
40.81;01/09/2019;16/12/2021 00:00;19.01-8
38.15;01/09/2019;16/12/2021 00:00;18.53-1
31.02;01/09/2019;16/12/2021 00:00;135.69-9
29.06;01/09/2019;16/12/2021 00:00;135.70-7
71.82;01/09/2019;16/12/2021 00:00;20.21-4
35.10;01/09/2019;16/12/2021 00:00;17.09-5
31.02;01/09/2019;16/12/2021 00:00;17.11-1
29.06;01/09/2019;16/12/2021 00:00;18.42-4
29.06;01/09/2019;16/12/2021 00:00;18.62-2
29.06;01/09/2019;16/12/2021 00:00;18.68-9
29.06;01/09/2019;16/12/2021 00:00;18.32-5
157.08;01/09/2019;16/12/2021 00:00;18.22-6
29.06;01/09/2019;16/12/2021 00:00;16.76-6
159.95;01/09/2019;16/12/2021 00:00;11.01-5
33.68;01/09/2019;16/12/2021 00:00;17.18-6
226.65;01/09/2019;16/12/2021 00:00;18.07-7
29.06;01/09/2019;16/12/2021 00:00;16.28-7
29.06;01/09/2019;16/12/2021 00:00;18.81-2
29.06;01/09/2019;16/12/2021 00:00;
29.06;01/09/2019;16/12/2021 00:00;15.85-9
124.65;01/09/2019;16/12/2021 00:00;20.45-3
93.85;01/09/2019;16/12/2021 00:00;20.24-8
29.06;01/09/2019;16/12/2021 00:00;18.34-1
29.06;01/09/2019;16/12/2021 00:00;137.90-1
43.05;01/09/2019;16/12/2021 00:00;16.42-8
29.06;01/09/2019;16/12/2021 00:00;135.81-4
224.41;01/09/2019;16/12/2021 00:00;15.91-7
31.84;01/09/2019;16/12/2021 00:00;135.82-2
29.06;01/09/2019;16/12/2021 00:00;18.82-0
46.52;01/09/2019;16/12/2021 00:00;137.76-0
29.06;01/09/2019;16/12/2021 00:00;18.00-2
44.28;01/09/2019;16/12/2021 00:00;17.21-0
95.85;01/09/2019;16/12/2021 00:00;18.60-6
75.08;01/09/2019;16/12/2021 00:00;19.72-9
29.06;01/09/2019;16/12/2021 00:00;18.91-1
29.06;01/09/2019;16/12/2021 00:00;135.87-1
29.06;01/09/2019;16/12/2021 00:00;16.18-8
29.06;01/09/2019;16/12/2021 00:00;18.94-5
29.06;01/09/2019;16/12/2021 00:00;18.80-4
193.80;01/09/2019;16/12/2021 00:00;17.46-7
94.25;01/09/2019;16/12/2021 00:00;173.92-2
62.22;01/09/2019;16/12/2021 00:00;18.28-3
29.39;01/09/2019;16/12/2021 00:00;
32.04;01/09/2019;16/12/2021 00:00;19.37-2
29.06;01/09/2019;16/12/2021 00:00;146.42-3
31.02;01/09/2019;16/12/2021 00:00;16.94-9
29.06;01/09/2019;16/12/2021 00:00;
29.06;01/09/2019;16/12/2021 00:00;19.69-5
29.06;01/09/2019;16/12/2021 00:00;
29.06;01/09/2019;16/12/2021 00:00;17.02-0
55.71;01/09/2019;16/12/2021 00:00;16.29-5
29.06;01/09/2019;16/12/2021 00:00;
29.06;01/09/2019;16/12/2021 00:00;20.78-4
29.06;01/09/2019;16/12/2021 00:00;20.27-1
29.06;01/09/2019;16/12/2021 00:00;18.49-9
151.98;01/09/2019;16/12/2021 00:00;16.30-3
29.06;01/09/2019;16/12/2021 00:00;16.22-0
29.06;01/09/2019;16/12/2021 00:00;16.91-5
29.06;01/09/2019;16/12/2021 00:00;17.05-3
37.55;01/09/2019;16/12/2021 00:00;16.78-2
29.06;01/09/2019;16/12/2021 00:00;18.67-1
29.06;01/09/2019;16/12/2021 00:00;
187.48;01/09/2019;16/12/2021 00:00;137.07-5
29.06;01/09/2019;16/12/2021 00:00;17.00-4
29.06;01/09/2019;16/12/2021 00:00;16.99-8
29.06;01/09/2019;16/12/2021 00:00;
29.06;01/09/2019;16/12/2021 00:00;17.25-1
29.06;01/09/2019;16/12/2021 00:00;18.38-2
29.06;01/09/2019;16/12/2021 00:00;20.03-2
29.06;01/09/2019;16/12/2021 00:00;136.12-7
29.06;01/09/2019;16/12/2021 00:00;19.06-7
29.06;01/09/2019;16/12/2021 00:00;18.41-6
29.06;01/09/2019;16/12/2021 00:00;
29.06;01/09/2019;16/12/2021 00:00;20.80-0
108.54;01/09/2019;16/12/2021 00:00;19.87-7
29.06;01/09/2019;16/12/2021 00:00;18.93-7
29.06;01/09/2019;16/12/2021 00:00;190.91-8
29.06;01/09/2019;16/12/2021 00:00;18.59-8
29.06;01/09/2019;16/12/2021 00:00;
158.11;01/09/2019;16/12/2021 00:00;16.05-5
29.06;01/09/2019;16/12/2021 00:00;18.44-0
66.11;01/09/2019;16/12/2021 00:00;19.95-0
29.06;01/09/2019;16/12/2021 00:00;18.01-0
29.06;01/09/2019;16/12/2021 00:00;136.23-4
29.06;01/09/2019;16/12/2021 00:00;19.45-5
382.89;01/09/2019;16/12/2021 00:00;20.90-9
29.06;01/09/2019;16/12/2021 00:00;18.61-4
37.55;01/09/2019;16/12/2021 00:00;16.86-5
52.01;01/09/2019;16/12/2021 00:00;20.94-1
9.69;01/09/2019;16/12/2021 00:00;
9.69;01/09/2019;16/12/2021 00:00;
29.06;01/09/2019;16/12/2021 00:00;
137.71;01/09/2019;16/12/2021 00:00;19.77-8
58.76;01/09/2019;16/12/2021 00:00;18.37-4
29.06;01/09/2019;16/12/2021 00:00;18.78-8
29.06;01/09/2019;16/12/2021 00:00;136.45-7
29.06;01/09/2019;16/12/2021 00:00;136.46-5
44.21;01/09/2019;16/12/2021 00:00;18.14-3
138.73;01/09/2019;16/12/2021 00:00;15.96-6
37.55;01/09/2019;16/12/2021 00:00;16.87-3
65.90;01/09/2019;16/12/2021 00:00;15.78-4
36.73;01/09/2019;16/12/2021 00:00;16.95-6
35.10;01/09/2019;16/12/2021 00:00;19.55-4
29.06;01/09/2019;16/12/2021 00:00;
29.06;01/09/2019;16/12/2021 00:00;
70.40;01/09/2019;16/12/2021 00:00;15.80-0
29.06;01/09/2019;16/12/2021 00:00;136.65-5
56.92;01/09/2019;16/12/2021 00:00;15.62-8
29.06;01/09/2019;16/12/2021 00:00;19.11-7
29.06;01/09/2019;16/12/2021 00:00;35.01-4
217.05;01/09/2019;16/12/2021 00:00;20.70-1
29.06;01/09/2019;16/12/2021 00:00;18.74-7
29.06;01/09/2019;16/12/2021 00:00;16.43-6
29.06;01/09/2019;16/12/2021 00:00;18.46-5
29.06;01/09/2019;16/12/2021 00:00;16.31-1
29.06;01/09/2019;16/12/2021 00:00;19.28-1
110.38;01/09/2019;16/12/2021 00:00;15.82-6
32.04;01/09/2019;16/12/2021 00:00;20.72-7
109.96;01/09/2019;16/12/2021 00:00;26-5
29.06;01/09/2019;16/12/2021 00:00;16.92-3
29.06;01/09/2019;16/12/2021 00:00;16.89-9
29.06;01/09/2019;16/12/2021 00:00;136.79-6
89.77;01/09/2019;16/12/2021 00:00;17.32-7
21.77;01/09/2019;16/12/2021 00:00;19.47-1
29.06;01/09/2019;16/12/2021 00:00;20.76-8
29.06;01/09/2019;16/12/2021 00:00;18.29-1
84.46;01/09/2019;16/12/2021 00:00;16.26-1
30.20;01/09/2019;16/12/2021 00:00;146.98-5
29.06;01/09/2019;16/12/2021 00:00;146.99-3
29.06;01/09/2019;16/12/2021 00:00;136.91-1
32.86;01/09/2019;16/12/2021 00:00;19.93-5
29.06;01/09/2019;16/12/2021 00:00;20.02-4
29.06;01/09/2019;16/12/2021 00:00;135.78-0
75.08;01/09/2019;16/12/2021 00:00;17.29-3
29.06;01/09/2019;16/12/2021 00:00;130.53-4
29.06;01/09/2019;16/12/2021 00:00;16.97-2
29.06;01/09/2019;16/12/2021 00:00;18.97-8
44.21;01/09/2019;16/12/2021 00:00;17.31-9
30.41;01/09/2019;16/12/2021 00:00;17.98-8
97.12;01/09/2019;16/12/2021 00:00;17.57-4
29.06;01/09/2019;16/12/2021 00:00;18.99-4
87.32;01/09/2019;16/12/2021 00:00;17.38-4
29.06;01/09/2019;16/12/2021 00:00;18.75-4
29.06;01/09/2019;16/12/2021 00:00;18.95-2
29.06;01/09/2019;16/12/2021 00:00;19.19-0
29.06;01/09/2019;16/12/2021 00:00;17.17-8
29.06;01/09/2019;16/12/2021 00:00;18.54-9
153.40;01/09/2019;16/12/2021 00:00;15.54-5
29.06;01/09/2019;16/12/2021 00:00;18.25-9
60.19;01/09/2019;16/12/2021 00:00;18.06-9
37.55;01/09/2019;16/12/2021 00:00;15.88-3
29.06;01/09/2019;16/12/2021 00:00;16.79-0
29.06;01/09/2019;16/12/2021 00:00;135.94-7
97.65;01/09/2019;16/12/2021 00:00;20.52-9
527.36;01/09/2019;16/12/2021 00:00;16.13-9
53.87;01/09/2019;16/12/2021 00:00;16.16-2
150.64;01/09/2019;16/12/2021 00:00;
29.06;01/09/2019;16/12/2021 00:00;137.05-9
88.14;01/09/2019;16/12/2021 00:00;19.90-1
29.06;01/09/2019;16/12/2021 00:00;19.03-4
84.27;01/09/2019;16/12/2021 00:00;20.69-3
29.39;01/09/2019;16/12/2021 00:00;203.54-7
56.32;01/09/2019;16/12/2021 00:00;17.45-9
29.06;01/09/2019;16/12/2021 00:00;19.79-4
20.74;01/09/2019;16/12/2021 00:00;20.85-9
29.06;01/09/2019;16/12/2021 00:00;18.64-8
29.06;01/09/2019;16/12/2021 00:00;18.65-5
29.06;01/09/2019;16/12/2021 00:00;146.55-5
29.06;01/09/2019;16/12/2021 00:00;137.14-1
34.49;01/09/2019;16/12/2021 00:00;18.57-2
29.06;01/09/2019;16/12/2021 00:00;18.66-3
118.94;01/09/2019;16/12/2021 00:00;20.54-5
29.06;01/09/2019;16/12/2021 00:00;
29.06;01/09/2019;16/12/2021 00:00;18.86-1
29.06;01/09/2019;16/12/2021 00:00;18.90-3
29.06;01/09/2019;16/12/2021 00:00;
67.74;01/09/2019;16/12/2021 00:00;17.42-6
29.06;01/09/2019;16/12/2021 00:00;18.88-7
34.49;01/09/2019;16/12/2021 00:00;18.92-9
40.20;01/09/2019;16/12/2021 00:00;19.12-5
29.06;01/09/2019;16/12/2021 00:00;19.02-6
54.89;01/09/2019;16/12/2021 00:00;17.34-3
44.89;01/09/2019;16/12/2021 00:00;18.16-8
29.06;01/09/2019;16/12/2021 00:00;18.17-6
62.03;01/09/2019;16/12/2021 00:00;16.80-8
29.06;01/09/2019;16/12/2021 00:00;18.70-5
29.06;01/09/2019;16/12/2021 00:00;18.43-2
80.19;01/09/2019;16/12/2021 00:00;18.15-0
47.55;01/09/2019;16/12/2021 00:00;17.52-5
29.06;01/09/2019;16/12/2021 00:00;16.17-0
29.06;01/09/2019;16/12/2021 00:00;17.03-8
29.06;01/09/2019;16/12/2021 00:00;19.29-9
29.06;01/09/2019;16/12/2021 00:00;18.45-7
29.06;01/09/2019;16/12/2021 00:00;20.01-6
29.06;01/09/2019;16/12/2021 00:00;135.48-3
38.15;01/09/2019;16/12/2021 00:00;18.20-0
29.06;01/09/2019;16/12/2021 00:00;153.79-1
91.40;01/09/2019;16/12/2021 00:00;20.18-0
29.06;01/09/2019;16/12/2021 00:00;19.20-8
84.06;01/09/2019;16/12/2021 00:00;19.80-2
29.06;01/09/2019;16/12/2021 00:00;20.14-9
60.40;01/09/2019;16/12/2021 00:00;20.21-4
29.06;01/09/2019;16/12/2021 00:00;136.89-5
29.06;01/09/2019;16/12/2021 00:00;20.20-6
54.89;01/09/2019;16/12/2021 00:00;15.93-3
29.06;01/09/2019;16/12/2021 00:00;
29.06;01/09/2019;16/12/2021 00:00;18.26-7
29.06;01/09/2019;16/12/2021 00:00;18.36-6
43.26;01/09/2019;16/12/2021 00:00;16.66-7
70.05;01/09/2019;16/12/2021 00:00;19.32-3
29.06;01/09/2019;16/12/2021 00:00;17.07-9
29.06;01/09/2019;16/12/2021 00:00;18.73-9
46.52;01/09/2019;16/12/2021 00:00;17.36-8
45.50;01/09/2019;16/12/2021 00:00;
47.34;01/09/2019;16/12/2021 00:00;19.42-2
41.84;01/09/2019;16/12/2021 00:00;17.53-3
29.39;01/09/2019;16/12/2021 00:00;19.82-8
29.06;01/09/2019;16/12/2021 00:00;19.78-6
92.22;01/09/2019;16/12/2021 00:00;19.78-6
62.03;01/09/2019;16/12/2021 00:00;17.56-6
54.08;01/09/2019;16/12/2021 00:00;17.35-0
29.06;01/09/2019;16/12/2021 00:00;
29.06;01/09/2019;16/12/2021 00:00;
72.03;01/09/2019;16/12/2021 00:00;17.58-2
75.90;01/09/2019;16/12/2021 00:00;20.50-3
29.06;01/09/2019;16/12/2021 00:00;18.55-6
46.25;01/09/2019;16/12/2021 00:00;17.40-0
50.39;01/09/2019;16/12/2021 00:00;15.56-0
29.06;01/09/2019;16/12/2021 00:00;15.97-4
49.18;01/09/2019;16/12/2021 00:00;17.50-9
55.71;01/09/2019;16/12/2021 00:00;15.55-2
29.06;01/09/2019;16/12/2021 00:00;18.58-0
29.06;01/09/2019;16/12/2021 00:00;
50.60;01/09/2019;16/12/2021 00:00;16.52-7
38.77;01/09/2019;16/12/2021 00:00;20.13-1
29.06;01/09/2019;16/12/2021 00:00;18.21-8
29.06;01/09/2019;16/12/2021 00:00;16.51-9
53.87;01/09/2019;16/12/2021 00:00;15.94-1
53.87;01/09/2019;16/12/2021 00:00;20.73-5
29.06;01/09/2019;16/12/2021 00:00;136.14-3
29.06;01/09/2019;16/12/2021 00:00;18.87-9
29.06;01/09/2019;16/12/2021 00:00;136.15-0
76.92;01/09/2019;16/12/2021 00:00;16.40-2
29.06;01/09/2019;16/12/2021 00:00;19.91-9
29.06;01/09/2019;16/12/2021 00:00;189.60-5
29.06;01/09/2019;16/12/2021 00:00;137.12-5
45.92;01/09/2019;16/12/2021 00:00;137.68-7
29.06;01/09/2019;16/12/2021 00:00;
29.06;01/09/2019;16/12/2021 00:00;16.88-1
52.44;01/09/2019;16/12/2021 00:00;15.50-3
29.06;01/09/2019;16/12/2021 00:00;136.33-3
56.04;01/09/2019;16/12/2021 00:00;18.09-3
29.06;01/09/2019;16/12/2021 00:00;16.81-6
48.16;01/09/2019;16/12/2021 00:00;18.11-9
29.06;01/09/2019;16/12/2021 00:00;19.08-3
29.06;01/09/2019;16/12/2021 00:00;18.89-5
29.06;01/09/2019;16/12/2021 00:00;17.04-6
29.06;01/09/2019;16/12/2021 00:00;18.98-6
65.15;01/09/2019;16/12/2021 00:00;17.51-7
44.68;01/09/2019;16/12/2021 00:00;
29.39;01/09/2019;16/12/2021 00:00;18.52-3
107.91;01/09/2019;16/12/2021 00:00;17.27-7
40.81;01/09/2019;16/12/2021 00:00;19.86-9
29.06;01/09/2019;16/12/2021 00:00;18.79-6
57.53;01/09/2019;16/12/2021 00:00;15.92-5
44.08;01/09/2019;16/12/2021 00:00;
56.11;01/09/2019;16/12/2021 00:00;16.62-6
53.05;01/09/2019;16/12/2021 00:00;20.34-7
29.60;01/09/2019;16/12/2021 00:00;136.82-0
29.06;01/09/2019;16/12/2021 00:00;135.58-2
52.24;01/09/2019;16/12/2021 00:00;17.54-1
92.22;01/09/2019;16/12/2021 00:00;110.15-5
49.79;01/09/2019;16/12/2021 00:00;20.10-7
45.71;01/09/2019;16/12/2021 00:00;19.57-0
58.97;01/09/2019;16/12/2021 00:00;20.06-5
22.31;01/09/2019;16/12/2021 00:00;19.70-3
29.06;01/09/2019;16/12/2021 00:00;20.08-1
148.11;01/09/2019;16/12/2021 00:00;19.62-0
29.06;01/09/2019;16/12/2021 00:00;137.72-9
32.10;01/09/2019;16/12/2021 00:00;15.49-5
29.06;01/09/2019;16/12/2021 00:00;15.81-8
38.36;01/09/2019;16/12/2021 00:00;19.66-1
72.01;01/09/2019;16/12/2021 00:00;20.58-6
29.06;01/09/2019;16/12/2021 00:00;19.61-2
29.06;01/09/2019;16/12/2021 00:00;135.80-6
108.54;01/09/2019;16/12/2021 00:00;20.30-5
53.05;01/09/2019;16/12/2021 00:00;16.25-3
65.29;01/09/2019;16/12/2021 00:00;20.60-2
38.36;01/09/2019;16/12/2021 00:00;18.18-4
29.06;01/09/2019;16/12/2021 00:00;
43.26;01/09/2019;16/12/2021 00:00;19.64-6
29.06;01/09/2019;16/12/2021 00:00;16.96-4
54.27;01/09/2019;16/12/2021 00:00;137.78-6
73.45;01/09/2019;16/12/2021 00:00;16.63-4
36.73;01/09/2019;16/12/2021 00:00;16.58-4
29.06;01/09/2019;16/12/2021 00:00;18.56-4
373.88;01/09/2019;16/12/2021 00:00;20.63-6
44.28;01/09/2019;16/12/2021 00:00;20.15-6
53.87;01/09/2019;16/12/2021 00:00;20.11-5
29.39;01/09/2019;16/12/2021 00:00;136.99-4
62.84;01/09/2019;16/12/2021 00:00;20.82-6
51.21;01/09/2019;16/12/2021 00:00;16.71-7
55.71;01/09/2019;16/12/2021 00:00;20.56-0
44.89;01/09/2019;16/12/2021 00:00;16.77-4
63.66;01/09/2019;16/12/2021 00:00;15.52-9
29.06;01/09/2019;16/12/2021 00:00;16.46-9
29.06;01/09/2019;16/12/2021 00:00;191.41-1
29.06;01/09/2019;16/12/2021 00:00;19.15-8
29.06;01/09/2019;16/12/2021 00:00;18.85-3
39.39;01/09/2019;16/12/2021 00:00;20.89-1
29.06;01/09/2019;16/12/2021 00:00;136.71-3
29.06;01/09/2019;16/12/2021 00:00;
75.69;01/09/2019;16/12/2021 00:00;16.72-5
41.63;01/09/2019;16/12/2021 00:00;16.44-4
29.06;01/09/2019;16/12/2021 00:00;
29.06;01/09/2019;16/12/2021 00:00;20.09-9
16.60;01/09/2019;16/12/2021 00:00;16.68-3
29.06;01/09/2019;16/12/2021 00:00;16.19-6
44.08;01/09/2019;16/12/2021 00:00;20.55-2
33.47;01/09/2019;16/12/2021 00:00;16.64-2
36.94;01/09/2019;16/12/2021 00:00;18.05-1
29.06;01/09/2019;16/12/2021 00:00;
73.85;01/09/2019;16/12/2021 00:00;19.89-3
29.06;01/09/2019;16/12/2021 00:00;154.13-8
32.79;01/09/2019;16/12/2021 00:00;19.54-7
29.06;01/09/2019;16/12/2021 00:00;16.90-7
